ITEM_ID,TITLE,TAGS,TIMESTAMP
1a8c8d47-aeb5-46ec-9645-b26fb417e2bb,Graduate School Coffee Chat: International &amp; Public Affairs,Morningside,1683149400
a2e8dc96-fb5f-484e-b69c-e58587aef07f,Happening. A Collective Reading in the Night of Ideas,Humanities,1683160200
8a810411-c86e-4166-b3a3-e2f6b2ed4eb6,Sean Jones Quartet,Arts,1683244800
8a810411-c86e-4166-b3a3-e2f6b2ed4eb6,Sean Jones Quartet,Morningside,1683244800
3d985b17-9acb-458a-b774-aca7f7e5a56f,EE Seminar: Robust Gallium Nitride (GaN) Heterostructure Microelectr,Seminar,1683385200
3d985b17-9acb-458a-b774-aca7f7e5a56f,EE Seminar: Robust Gallium Nitride (GaN) Heterostructure Microelectr,Morningside,1683385200
1a3335da-1231-4d6a-95e0-40749564bd46,Virtual Columbia Summer: Chinese Language Information Session,Online,1683388800
0e7fedfd-d799-48be-a950-efc665fcd480,Mentoring Monday Conversations: Mental Health,Online,1683388800
765b7258-4692-468b-8518-6c8b18a61178,The Connections World: The Future of Asian Capitalism,International and Public Affairs,1683392400
765b7258-4692-468b-8518-6c8b18a61178,The Connections World: The Future of Asian Capitalism,Morningside,1683392400
0f1b5e06-ebc5-48ac-8b8d-e64ee21817a4,BPE Seminar | Dr. Thomas T&uuml;tken,Seminar,1683392400
23808056-dd10-4a2c-8e7f-d1729f058773,Transgender Rights Around the World,Morningside,1683392400
06f2c29e-a4d4-42d4-b7f5-c5907093aca5,The Genetics and Development Department Presents Dr. David W. Sander,Seminar,1683403200
06f2c29e-a4d4-42d4-b7f5-c5907093aca5,The Genetics and Development Department Presents Dr. David W. Sander,Graduate School of Arts and Sciences,1683403200
9169c275-ca08-40b0-ac94-68724d37f2df,Japan's New Security Strategy &amp; Changing Indo-Pacific Geopolitics,International and Public Affairs,1683403200
9169c275-ca08-40b0-ac94-68724d37f2df,Japan's New Security Strategy &amp; Changing Indo-Pacific Geopolitics,Morningside,1683403200
bf8bd978-1470-4fd4-b379-4df870112dd8,Russian Anti-War Rock Music Today,Morningside,1683406800
1650de3b-2c22-4c65-aae4-c4a451607233,Real Estate AI &amp; Analytics Webinar Series - Ali Hirsa,Online,1683410400
1650de3b-2c22-4c65-aae4-c4a451607233,Real Estate AI &amp; Analytics Webinar Series - Ali Hirsa,Seminar,1683410400
ebb2c526-385a-4a16-b407-00d1b38a7b56,Certified Peer Educator Information Session,Online,1683410400
614f540f-d5ef-47f4-a6de-9817b7e223aa,Non-Aligned &amp; Cin&eacute;-Guerrillas: Scenes from the Labudović Reels Day1,Humanities,1683410400
614f540f-d5ef-47f4-a6de-9817b7e223aa,Non-Aligned &amp; Cin&eacute;-Guerrillas: Scenes from the Labudović Reels Day1,Morningside,1683410400
5bc95ec4-a289-46f1-ab37-40f29a3e26e1,Peerless Among Princes: The Life and Times of Sultan Suleyman,Arts,1683411300
5bc95ec4-a289-46f1-ab37-40f29a3e26e1,Peerless Among Princes: The Life and Times of Sultan Suleyman,Social Sciences,1683411300
5bc95ec4-a289-46f1-ab37-40f29a3e26e1,Peerless Among Princes: The Life and Times of Sultan Suleyman,Humanities,1683411300
5bc95ec4-a289-46f1-ab37-40f29a3e26e1,Peerless Among Princes: The Life and Times of Sultan Suleyman,Morningside,1683411300
d8748975-b501-40c4-879b-ce9f41e6633f,Book club : Les ann&eacute;es by Annie Ernaux,Online,1683414000
f832b4f8-cba5-4ca3-af04-3079e7f472a3,CRO Spotlight Series: Simeon Fishman,Morningside,1683464400
2d2e7d35-40ab-4fab-9251-bb9a3a363c0a,CUIMC All Employee Resource Group (ERG) Meeting,Online,1683471600
930e595f-94be-4a89-8a9a-038860876c7f,The Value of Public Health Engagement in Healthy Aging,Online,1683473400
930e595f-94be-4a89-8a9a-038860876c7f,The Value of Public Health Engagement in Healthy Aging,Seminar,1683473400
2e3abeb7-5642-4691-b60b-63286795fc63,ME Seminar: Dr. Daniel Seita,Seminar,1683473400
2e3abeb7-5642-4691-b60b-63286795fc63,ME Seminar: Dr. Daniel Seita,Morningside,1683473400
7914cd76-a7d8-4953-a2e6-f4c0887b9623,Twin Crises: Sovereign Debt and Climate,Seminar,1683478800
7914cd76-a7d8-4953-a2e6-f4c0887b9623,Twin Crises: Sovereign Debt and Climate,Morningside,1683478800
1a0eec6b-6aa1-4afb-ab69-bdfbc8ebbc57,Collective Bargaining in Japan &amp; the US,Online,1683479700
1a0eec6b-6aa1-4afb-ab69-bdfbc8ebbc57,Collective Bargaining in Japan &amp; the US,Graduate School of Arts and Sciences,1683479700
1a0eec6b-6aa1-4afb-ab69-bdfbc8ebbc57,Collective Bargaining in Japan &amp; the US,International and Public Affairs,1683479700
3f3f2b5f-7c03-4982-a202-b009b3a48c47,Editing Your Podcast with Adobe Audition (in-person),Arts,1683480600
3f3f2b5f-7c03-4982-a202-b009b3a48c47,Editing Your Podcast with Adobe Audition (in-person),Graduate School of Arts and Sciences,1683480600
3f3f2b5f-7c03-4982-a202-b009b3a48c47,Editing Your Podcast with Adobe Audition (in-person),Morningside,1683480600
3feea40c-0c16-48e0-bc5e-fe23ad6c33b7,Columbia Summer Research Practicum in Public Humanities,Morningside,1683484200
803f38e1-063d-4b10-987e-86bf79c4cd58,CTLgrads Journal Club (For Graduate Students),Morningside,1683484800
abdbe596-13a6-4f11-8f86-ba4aa81763a9,Morningside Only: ISSO New J-1 Faculty &amp; Researchers Orientation,Morningside,1683486000
58e4e233-c32f-4c06-b6ec-31e7b9c1154f,Organ Meditation,Morningside,1683486000
e8cc7ed7-fb56-4c8e-afe8-0f0b8acfce68,The Pysanka: Coming Full Circle,Humanities,1683490500
e8cc7ed7-fb56-4c8e-afe8-0f0b8acfce68,The Pysanka: Coming Full Circle,Morningside,1683490500
e410759a-40db-4e34-9caa-4419f2c33870,A Conversation with author Linda Villarosa,Social Sciences,1683495000
49057dc9-78f0-4244-bb9a-a68f4d85d2e8,Pop-Up Concerts: The Hands Free,Arts,1683496800
49057dc9-78f0-4244-bb9a-a68f4d85d2e8,Pop-Up Concerts: The Hands Free,Morningside,1683496800
4827afec-13d3-4c8f-9b50-79232addbadf,How Can America's System for Making Secrets Get Back Under Control?,International and Public Affairs,1683496800
4827afec-13d3-4c8f-9b50-79232addbadf,How Can America's System for Making Secrets Get Back Under Control?,Morningside,1683496800
a9b4fbff-933d-49a8-888c-c399da2cb6e2,Non-Aligned &amp; Cin&eacute;-Guerrillas: Scenes from the Labudović Reels Day2,Humanities,1683496800
a9b4fbff-933d-49a8-888c-c399da2cb6e2,Non-Aligned &amp; Cin&eacute;-Guerrillas: Scenes from the Labudović Reels Day2,Morningside,1683496800
d0b5858f-9ebd-4ce0-995f-c61d0311ac2d,Covering Refugees,Morningside,1683504000
88935f25-abcf-4582-a07a-80ac9c6304c5,Climate Change and Its Impact on Regional Security in Latin America,International and Public Affairs,1683543600
aabb9d42-c46e-43b7-9f2b-c685da30384a,An Economic Argument for Public Health as a Public Good,Seminar,1683559800
9e0f1c32-7dd9-455e-ad4a-a2db16c5ab79,Learning by Observing: Effective Teaching Observations (In-Person),Morningside,1683561600
6bf9eb13-942e-4e38-8b86-d6188d7ac8f0,Galvanizing Nostalgia? Indigenous Siberians in the Context of War,Humanities,1683561600
6bf9eb13-942e-4e38-8b86-d6188d7ac8f0,Galvanizing Nostalgia? Indigenous Siberians in the Context of War,Morningside,1683561600
6b1dcadc-7137-4bf4-a0c4-bbea0bac06af,Meal Planning for Busy People,Online,1683561600
264e976a-0028-4c73-bb69-1a557136d4ec,Guided Historical Tour,Morningside,1683562500
7e94b608-8f2b-4545-99af-982316b8ca4b,"Experience Columbia: Earth, Moon and Planets",Online,1683565200
95537c98-57c1-4a5b-b763-651ce83a7ce1,CEEM Seminar Series | Youssef Hashash,Seminar,1683566100
95537c98-57c1-4a5b-b763-651ce83a7ce1,CEEM Seminar Series | Youssef Hashash,Morningside,1683566100
a028b01e-46f0-4427-8384-d52740bc6806,Geochemistry Seminar Series | Lamont-Doherty Earth Observatory,Seminar,1683568800
a028b01e-46f0-4427-8384-d52740bc6806,Geochemistry Seminar Series | Lamont-Doherty Earth Observatory,Graduate School of Arts and Sciences,1683568800
668a66e9-001a-49e8-ae02-2b3741b5bb98,NYC Food Ed Career Fair,Morningside,1683572400
7231c389-fdf0-41d4-b482-58d38a3dd654,"Tissue Talks: Derrick Rossi, NYSCF",Online,1683572400
7231c389-fdf0-41d4-b482-58d38a3dd654,"Tissue Talks: Derrick Rossi, NYSCF",Seminar,1683572400
b80c5c98-b25c-4a88-9bf3-496898dbb60a,Environmental governance in Argentina,Morningside,1683579600
7acc7f9f-be02-45ec-a783-8b782da22e28,Brazil Seminar: Women and LGBTQI+ Rights in Brazil,Social Sciences,1683583800
7acc7f9f-be02-45ec-a783-8b782da22e28,Brazil Seminar: Women and LGBTQI+ Rights in Brazil,Morningside,1683583800
3b103453-b6f0-498b-b199-63507058fff0,Editing Your Podcast with Audacity (Zoom),Arts,1683585000
3b103453-b6f0-498b-b199-63507058fff0,Editing Your Podcast with Audacity (Zoom),Online,1683585000
3b103453-b6f0-498b-b199-63507058fff0,Editing Your Podcast with Audacity (Zoom),Graduate School of Arts and Sciences,1683585000
0faa10ba-00a3-4740-9040-9a4833eacab7,"Film Screening &amp; Discussion. ""The Way of Generations"", 2021",International and Public Affairs,1683585000
0faa10ba-00a3-4740-9040-9a4833eacab7,"Film Screening &amp; Discussion. ""The Way of Generations"", 2021",Morningside,1683585000
28d636e0-5a8a-4746-a101-f53992726158,Multi-Faith Fellowship,Morningside,1683586800
846daa75-8c2c-40ac-9bc6-01b23cb2f4be,Those Who Forget. A Talk in French by G&eacute;raldine Schwarz,Humanities,1683604800
846daa75-8c2c-40ac-9bc6-01b23cb2f4be,Those Who Forget. A Talk in French by G&eacute;raldine Schwarz,Morningside,1683604800
2382af10-cd05-4a3f-8e70-21e582c4c6c1,Anti-Racism Speaker Series featuring Dr. Jolaade Kalinowski,Online,1683640800
e2576f5f-9531-4b6a-b775-f22b80b41be6,Provost's Teaching and Learning Grants RFP Town Hall,Online,1683644400
10357384-d27d-4771-9c28-3371b06428ae,Columbia Stem Cell Initiative Work in Progress (WIP) Series,Seminar,1683646200
ae3dced0-b5f9-4b87-9cd7-ed1ca556df66,Nurse Practitioner Workforce for Palliative Care,Online,1683648000
ae3dced0-b5f9-4b87-9cd7-ed1ca556df66,Nurse Practitioner Workforce for Palliative Care,Seminar,1683648000
ae296b49-76eb-40e1-807b-51be7a631eac,US Foreign Policy in the Western Balkans,International and Public Affairs,1683648000
ae296b49-76eb-40e1-807b-51be7a631eac,US Foreign Policy in the Western Balkans,Morningside,1683648000
cfca9144-724d-4706-a753-bd9157195664,Interfaith Lawyering for Religious Liberty,Morningside,1683648600
91cf52c7-1366-4700-b489-3e241b9ddf3d,Columbia-Berkeley Seminar on Dante and Arabic Philosophy,Online,1683648900
91cf52c7-1366-4700-b489-3e241b9ddf3d,Columbia-Berkeley Seminar on Dante and Arabic Philosophy,Humanities,1683648900
0a8af2e3-4f7a-4a8c-a1ae-8a6d5b2c706d,Drum &amp; Percussion Audio Synthesis in Ableton (Zoom),Arts,1683658800
0a8af2e3-4f7a-4a8c-a1ae-8a6d5b2c706d,Drum &amp; Percussion Audio Synthesis in Ableton (Zoom),Online,1683658800
941a4ba0-6916-4757-ac3d-2ba23f6fc914,Data Club: Python and Relational Databases,Morningside,1683664200
9eaeb9af-1d30-463f-b3cc-d2ab0c68ba55,Well-being Advocate Information Session,Online,1683669600
f6713f68-a9bc-4b9a-bb10-a1ba6810b893,Mother Country Radicals,Arts,1683671400
f6713f68-a9bc-4b9a-bb10-a1ba6810b893,Mother Country Radicals,Social Sciences,1683671400
9da184f9-fc44-4770-a438-8133d5e3f104,Yoga Class,Morningside,1683673200
f6dd6d48-9e54-4e38-8a3c-11b407b87197,Kidney Transplant Updates 2023,Online,1683721800
f6dd6d48-9e54-4e38-8a3c-11b407b87197,Kidney Transplant Updates 2023,Seminar,1683721800
1144a42e-2ada-4808-8ba5-c292e5816028,Ocean &amp; Climate Seminar Series | Lamont-Doherty Earth Observatory,Seminar,1683730800
1144a42e-2ada-4808-8ba5-c292e5816028,Ocean &amp; Climate Seminar Series | Lamont-Doherty Earth Observatory,Graduate School of Arts and Sciences,1683730800
56e6d0cf-b6fa-4bc0-b416-a76a00355a3d,CTLgrads Office Hours (for Graduate Students),Morningside,1683741600
aa9aa9cb-f185-4b8b-acdd-c1f0b5b2eedf,"Plasma Physics Colloquium with Fatima Ebrahimi, PPPL",Morningside,1683745200
984b7186-99cb-4691-9f1c-1fae7b75b2bd,PERN Webinar,Online,1683982800
a818e8bc-816d-424b-a50e-deee9af73326,BPE Seminar | Dr. Daniel Druckenbrod,Seminar,1683997200
b9e74d83-fc36-4f54-b9e1-fc2a93498412,ISSO Newly Arrived J-1 Faculty and Researchers Orientation,Online,1684072800
98ada0fc-0621-4286-9f13-ad2f8638c616,Organ Meditation,Morningside,1684090800
647d1419-4b67-49f6-8316-94b5f3ae2bfe,MEET THE AUTHOR | The Pain Gap: How Sexism and Racism in Healthcare,International and Public Affairs,1684096200
df7a781b-eac3-46a8-a879-4e597ad7ee9b,How Biohydrogen Can Help Fight Climate Change,Online,1684162800
df7a781b-eac3-46a8-a879-4e597ad7ee9b,How Biohydrogen Can Help Fight Climate Change,International and Public Affairs,1684162800
4a84f8a3-7b23-4c53-8bfe-9c14b9c56f54,Geochemistry Seminar Series | Lamont-Doherty Earth Observatory,Seminar,1684173600
4a84f8a3-7b23-4c53-8bfe-9c14b9c56f54,Geochemistry Seminar Series | Lamont-Doherty Earth Observatory,Graduate School of Arts and Sciences,1684173600
36c6195f-c799-415c-bbec-0b54c75639f6,"IICD Seminar Series: Trevor Graham, The Institute of Cancer Research",Seminar,1684173600
36c6195f-c799-415c-bbec-0b54c75639f6,"IICD Seminar Series: Trevor Graham, The Institute of Cancer Research",Morningside,1684173600
42a6657e-76de-4351-9a68-5c690ae713f7,Monthly overview of IRI's Global Seasonal Climate Forecasts and ENSO status and forecast.,Online,1684260000
42a6657e-76de-4351-9a68-5c690ae713f7,Monthly overview of IRI's Global Seasonal Climate Forecasts and ENSO status and forecast.,Seminar,1684260000
406effbf-138a-4722-8538-3795dc74eac5,Biochemistry and Molecular Biophysics Seminar Series,Seminar,1684267200
406effbf-138a-4722-8538-3795dc74eac5,Biochemistry and Molecular Biophysics Seminar Series,Graduate School of Arts and Sciences,1684267200
cb9783aa-6f5f-4260-aad9-2bd8ae0c9004,Understanding Open Access Publishing: Physical Sciences,Online,1684267200
6736a244-863a-4a34-a90a-716d23703797,Sleep Across the Life Cycle: Implications for Health &amp; Treatment,Online,1684326600
6736a244-863a-4a34-a90a-716d23703797,Sleep Across the Life Cycle: Implications for Health &amp; Treatment,Seminar,1684326600
0a416c33-fac8-4168-9383-4308a42ef8fe,Ocean &amp; Climate Seminar Series | Lamont-Doherty Earth Observatory,Seminar,1684335600
0a416c33-fac8-4168-9383-4308a42ef8fe,Ocean &amp; Climate Seminar Series | Lamont-Doherty Earth Observatory,Graduate School of Arts and Sciences,1684335600
4a11c715-2db2-4d1d-8e95-a3cb47c79aa2,Spinal Cord Stimulation and Rehabilitation in Children with Cerebral,Online,1684339200
85bff7ed-60f5-4131-9a19-664ebfff6b34,Virtual Naloxone Training - Open to all Columbia affiliates,Online,1684342800
b6466928-d6d2-43f9-8084-9d9e58ba58b9,CTLgrads Office Hours (for Graduate Students),Morningside,1684346400
e6652eb5-09b3-4edc-bdc4-6e84a05cb979,Situational Awareness Training,Online,1684353600
69b19ec4-7b93-426d-a133-835f2ba16d9b,World Water Film Festival,Arts,1684501200
2db73645-0605-4ce8-9021-0f50cccde626,Situational Awareness Training,Online,1684591200
5818c240-3bd2-4f31-ac67-7c1e743132e6,EHS Seminar Series,Seminar,1684597500
ea974fb6-e369-4b5a-b1a5-9f7642aee264,In Search of Colorful Butterflies: Capstone Event with Claire Messud,Arts,1684612800
ea974fb6-e369-4b5a-b1a5-9f7642aee264,In Search of Colorful Butterflies: Capstone Event with Claire Messud,Humanities,1684612800
ea974fb6-e369-4b5a-b1a5-9f7642aee264,In Search of Colorful Butterflies: Capstone Event with Claire Messud,Graduate School of Arts and Sciences,1684612800
a60ee970-3cd1-4d3e-899f-87d37d72f34b,Well-being Advocate Information Session,Morningside,1684620000
ba40708f-7003-4c82-b708-24e38bcb0a8d,"A Path Forward for Women, Water, Peace and Security",International and Public Affairs,1684620000
ba40708f-7003-4c82-b708-24e38bcb0a8d,"A Path Forward for Women, Water, Peace and Security",Morningside,1684620000
3d7ff2ae-2ce8-4c0a-9deb-007a45e0b949,Music Monday at The Forum: Women of the Movements,Arts,1684620000
e28b95ed-c1d9-4f70-97f7-4af1245f7302,CU Public Safety / Shotokan Karate Club FREE Self Defense Class,Morningside,1684621800
5f96eaeb-0d1e-4e33-ba03-3c613a83cd7f,Feminist Architectural Histories of Migration,Morningside,1684621800
b6e4936f-a785-409e-a425-6239d9f478c9,Using Mathematical Models to Monitor the HIV Epidemic,Online,1684674000
f417c2dc-0712-415c-8bc3-bfc8b2ff2eaf,Recording Your Podcast: Vocal Performance &amp; Sound Design (in-person),Arts,1684683000
f417c2dc-0712-415c-8bc3-bfc8b2ff2eaf,Recording Your Podcast: Vocal Performance &amp; Sound Design (in-person),Online,1684683000
f417c2dc-0712-415c-8bc3-bfc8b2ff2eaf,Recording Your Podcast: Vocal Performance &amp; Sound Design (in-person),Graduate School of Arts and Sciences,1684683000
bbe330c9-87bb-4583-85cf-b4b913a7b24a,"ME Seminar Speaker Dr. Haozhe ""Harry"" Wang",Seminar,1684683000
bbe330c9-87bb-4583-85cf-b4b913a7b24a,"ME Seminar Speaker Dr. Haozhe ""Harry"" Wang",Morningside,1684683000
1a1430e4-cd8c-4aa3-9e45-1275202e9a09,A Conversation with Alona Verbytska,International and Public Affairs,1684685700
1a1430e4-cd8c-4aa3-9e45-1275202e9a09,A Conversation with Alona Verbytska,Morningside,1684685700
